visit-time,title,visit-count,typed-count,id,url
1531792496747,Google  Inc. - Google 지도,1,,td8-FgVeQDgo,https://www.google.com/maps/@37.5639868 126.9799787 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sI0twMEnajKpKJ_o1UhR7sw!2e0!7i13312!8i6656
1531792495391,Google  Inc. - Google 지도,1,,eMEW4r75jYve,https://www.google.com/maps/@37.5639722 126.9798668 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1st-OXiv43-4-10JCOFvOnJg!2e0!7i13312!8i6656
1531792493950,Google  Inc. - Google 지도,1,,yq15HskghGW1,https://www.google.com/maps/@37.5639587 126.9797592 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sG2A6OcQbqs2AV6_443qiHw!2e0!7i13312!8i6656
1531792493527,Google  Inc. - Google 지도,1,,LhaXy_xb4lJ8,https://www.google.com/maps/@37.5639557 126.9796477 3a 75y 68.63h 81.05t/data=!3m9!1e1!3m7!1se7plVHeH-qke-cAjRDUpBQ!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792492367,Google  Inc. - Google 지도,1,,HiFjqhAUyTVL,https://www.google.com/maps/@37.5639557 126.9796477 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1se7plVHeH-qke-cAjRDUpBQ!2e0!7i13312!8i6656
1531792489830,Google  Inc. - Google 지도,1,,Lzw1cc058vmT,https://www.google.com/maps/@37.5639894 126.979535 3a 75y 68.63h 81.05t/data=!3m9!1e1!3m7!1sZFhdxuvi4a-2DEw-Pnc98Q!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792488877,Google  Inc. - Google 지도,1,,I7152xhHaIM3,https://www.google.com/maps/@37.5639894 126.979535 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sZFhdxuvi4a-2DEw-Pnc98Q!2e0!7i13312!8i6656
1531792484838,Google  Inc. - Google 지도,1,,13Zv1rAphYGW,https://www.google.com/maps/@37.5639326 126.9793943 3a 75y 68.63h 81.05t/data=!3m9!1e1!3m7!1sHUDFYkIiRCv_yNIVa6umjw!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792483770,Google  Inc. - Google 지도,1,,7e4e4b1gwUFj,https://www.google.com/maps/@37.5639326 126.9793943 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sHUDFYkIiRCv_yNIVa6umjw!2e0!7i13312!8i6656
1531792477860,Google  Inc. - Google 지도,1,,4ysj7iKZzsKj,https://www.google.com/maps/@37.5638853 126.9793741 3a 75y 68.63h 81.05t/data=!3m9!1e1!3m7!1sS93rd10-4aloyFf6Qqo45A!2e0!7i13312!8i6656!9m2!1b1!2i37
